t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z,2D_distance,2D_length,2D_wide,2D_area,3D_distance,3D_length,3D_wide,3D_height,3D_volume,action
357,187.4047823820909,65.50992237439092,212.27272727272728,134.0909090909091,163.0909090909091,8.0,248.51760031972725,493.9830877130909,2585.2857555045453,479.50103759772725,-129.1719408900909,2615.2857555045453,27.788960196754545,1003.5799893462728,2555.2857555045453,10.512023616097068,126.0909090909091,49.18181818181819,6201.380165289257,109.10693624566318,451.7120774009727,1132.7519302363637,60.0,30700663.655221775,p_stand
358,188.68851745599997,80.69391784668,217.16,135.0,153.2,36.0,254.38308776856005,348.4019555662801,2528.4774902348,512.8316369629199,-134.57591735832,2558.4774902348,-59.613491821283986,735.6425903320801,2498.4774902348,4.247044053294708,99.0,63.96000000000001,6332.040000000001,49.152344075868655,572.4451287842039,870.2185076904001,60.0,29889140.742313728,p_stand
359,188.28735431873685,85.6289877640579,217.0,135.0,148.94736842105263,52.31578947368421,251.48115860789474,305.5660593132632,2535.2412623352634,512.7405154578947,-134.93169122,2565.2412623352634,-97.09961218583685,594.6091983192105,2505.2412623352634,5.563147121391175,82.68421052631578,68.05263157894737,5626.87811634349,59.20297672331793,609.8401276437315,729.5408895392104,60.0,26694198.55187481,t_bend
360,188.2260866165,85.68888711929374,216.875,135.0,148.25,52.125,251.68263244625,305.9388542175,2542.766738891875,513.1147556305,-135.3275299071875,2572.766738891875,-103.53019762036875,598.0773010255,2512.766738891875,4.831432102703779,82.875,68.625,5687.296875,52.88152269828811,616.6449532508688,733.4048309326874,60.0,27135023.2610669,t_bend
361,188.1974557730769,85.4100083571077,216.53846153846155,135.0,149.3846153846154,52.0,252.38803335338463,309.60513540423074,2552.4854642430773,512.0077749399231,-135.83873690076922,2582.4854642430773,-93.89525428183848,601.4950749322308,2522.4854642430773,5.90528296145397,83.0,67.15384615384616,5573.769230769231,62.56670059089271,605.9030292217616,737.333811833,60.0,26805167.40823458,p_bent
362,188.47997990359258,85.16717161955185,217.0,135.0,149.7037037037037,52.0,255.34081861707406,312.2968795210741,2556.7281448933336,517.0353031864814,-136.061899821,2586.7281448933336,-91.22870240387778,602.5067455151482,2526.7281448933336,6.390836479879852,83.0,67.2962962962963,5585.592592592593,66.9836235406234,608.2640055903591,738.5686453361482,60.0,26954683.35693665,p_bent
363,188.53890465048272,84.43459425300689,217.0,135.0,150.0,50.06896551724138,256.7583849676207,319.97472934072414,2565.615049164138,518.8116286704827,-136.5293510698621,2595.615049164138,-88.91557075237584,621.8019661738965,2535.615049164138,6.3892631359431675,84.93103448275862,67.0,5690.379310344828,67.34599257135318,607.7271994228586,758.3313172437586,60.0,27651514.059791803,p_bent
364,187.2837266592069,69.96679661192414,213.82758620689654,135.0,158.55172413793105,12.275862068965518,242.41612191044825,444.37636276772406,2533.69282900069,483.96221713362075,-134.85024287789653,2563.69282900069,-12.818508542820691,945.4784293338965,2503.69282900069,5.7919203570913,122.72413793103448,55.275862068965495,6783.682520808558,65.13077829410952,496.7807256764414,1080.328672211793,60.0,32201187.70502645,p_bent
365,188.70652431911114,67.48081546361112,213.0,135.88888888888889,162.66666666666666,8.0,254.63720872666667,465.8578559026667,2529.5303548177776,475.69719441744445,-142.62158711744442,2559.5303548177776,23.38623831006667,981.6822441947778,2499.5303548177776,7.662593589088644,127.88888888888889,50.33333333333334,6437.074074074075,82.00081724325946,452.31095610737776,1124.3038313122222,60.0,30512096.45376115,t_straighten
366,189.6318440756667,67.1327311198,214.73333333333332,135.93333333333334,164.13333333333333,8.0,263.7909403484,470.6388203939334,2538.666031902,493.01029866533344,-143.5177012126,2568.666031902,36.36296488445334,985.2702189128667,2508.666031902,8.840584106455381,127.93333333333334,50.599999999999994,6473.426666666666,92.78001494967737,456.6473337808801,1128.7879201254666,60.0,30927479.64776156,t_straighten
367,190.00762721471432,66.82186453681427,215.0,136.42857142857142,164.85714285714286,8.0,268.0026768277143,474.94110107399996,2546.901960101429,496.99850899828573,-148.45292445599998,2576.901960101429,42.86954552785715,988.5048740931428,2516.901960101429,9.984395121480532,128.42857142857142,50.14285714285714,6439.77551020408,103.25522106970664,454.1289634704286,1136.9577985491428,60.0,30979527.993884552,p_stand
368,190.1234138124286,66.77124786376669,215.0,135.0,165.33333333333334,8.0,269.34535144628575,475.94080171133334,2549.834100630476,497.5640302386667,-135.6992732458571,2579.834100630476,47.12547247750953,989.6564331053809,2519.834100630476,8.836721510372975,127.0,49.66666666666666,6307.666666666665,92.9967446607667,450.4385577611572,1125.355706351238,60.0,30414216.0802284,p_stand
369,188.17163543685,74.88447761536,214.8,137.6,165.8,12.7,250.51115570060006,401.15951766965003,2535.8421020504998,493.03393249514994,-158.39558715829997,2565.8421020504998,50.95325736998,942.7474670410498,2505.8421020504998,2.048171876293651,124.89999999999999,49.0,6120.099999999999,32.62655202124836,442.08067512516993,1101.1430541993498,60.0,29207643.888590407,p_stand
370,181.53734779362503,111.00604200363125,209.125,163.125,158.75,51.0,193.27175235743746,80.81575179104375,2555.3716278075,445.735769271875,-390.7286872864375,2585.3716278075,-10.990391254431248,611.1663589476875,2525.3716278075,5.217105834886752,112.125,50.375,5648.296875,33.40098875129934,456.7261605263062,1001.895046234125,60.0,27455500.663010277,p_stand
371,179.89014258761534,116.544258998,207.0,166.53846153846155,158.0,57.53846153846154,176.34084789569232,30.634882853573075,2528.0953932534617,421.60831157976924,-417.46719008234606,2558.0953932534617,-17.519959523126925,547.1632173978462,2498.0953932534617,6.06390844787753,109.0,49.0,5341.0,40.81031993649373,439.1282711028962,964.6304074801923,60.0,25415788.985403545,t_stand_kneel
372,180.72656885799998,116.528526306,208.16666666666666,166.83333333333334,158.0,56.833333333333336,184.4560089111667,30.893829504650004,2537.8781331383334,433.72385152174996,-421.7196172078332,2567.8781331383334,-17.588569323225002,555.5075327555833,2507.8781331383334,6.572862725843791,110.0,50.16666666666666,5518.333333333332,45.39143454966995,451.31242084497495,977.2271499634164,60.0,26462085.04592549,t_stand_kneel
373,181.08589511444444,116.19514041477778,208.77777777777777,166.4814814814815,158.0,56.0,188.36636804640736,33.99303224351851,2547.3940067996296,440.883090549037,-420.10117820455554,2577.3940067996296,-17.655306992700005,564.970312047852,2517.3940067996296,7.063315282267467,110.4814814814815,50.77777777777777,5610.0041152263375,49.88669448767507,458.53839754173697,985.0714902524076,60.0,27101586.15626338,p_kneel
374,185.81082214364,113.06882873535999,218.04,164.68,158.64,54.48,235.59862609867997,63.374852905276,2600.7659179692005,535.7747351074402,-411.9940600586,2630.7659179692005,-12.204802703856004,590.69898925772,2570.7659179692005,3.734919287671687,110.20000000000002,59.400000000000006,6545.880000000002,20.4076948691295,547.9795378112962,1002.69304931632,60.0,32967316.42385737,p_kneel
375,190.41213226325002,97.253532409705,221.1,144.0,164.2,45.0,276.38212890629995,205.25793228145,2590.6748046885,561.7369628906001,-221.58796386720002,2620.6748046885,37.77053489684501,671.83462219225,2560.6748046885,2.540068424939797,99.0,56.900000000000006,5633.1,10.589104343024474,523.9664279937551,893.4225860594499,60.0,28087406.466390796,p_kneel
376,191.50629961933336,70.79169633652964,217.96296296296296,136.03703703703704,166.37037037037038,10.222222222222221,276.14996224859254,431.2801694517038,2500.0776819288894,514.2046000162221,-142.27162396474074,2530.0776819288894,55.11537219861111,950.7499027957776,2470.0776819288894,4.827307454974516,125.81481481481481,51.59259259259258,6491.112482853222,56.38044607167865,459.089227817611,1093.0215267605183,60.0,30107664.522510756,p_kneel
377,196.60550562549997,68.26143201192501,223.83333333333334,137.5,171.83333333333334,8.0,318.147082011,449.6918563843333,2478.6127522775,561.4966735840833,-153.95053609208333,2508.6127522775,101.5903040569,961.6845092773333,2448.6127522775,9.245387224154456,129.5,52.0,6734.0,94.82252362741292,459.9063695271833,1115.6350453694167,60.0,30785259.805988573,t_kneel_stand
378,195.34774428138462,68.49553563045384,220.84615384615384,138.07692307692307,170.30769230769232,8.0,308.4451998198461,449.4295419546153,2488.415809044616,537.3470412034616,-159.64120718138463,2518.415809044616,88.8599196214,965.5346304086922,2458.415809044616,8.633261705893574,130.07692307692307,50.53846153846152,6573.887573964494,89.67693504223155,448.4871215820616,1125.1758375900768,60.0,30277612.360467527,t_kneel_stand
379,196.42620422368003,68.43314941405198,221.08,137.56,172.0,8.0,317.33275146472005,449.23313354496,2484.3168945303996,538.53417480456,-154.825223999,2514.3168945303996,103.27772338860002,963.9247802734,2454.3168945303996,8.208770209773206,129.56,49.08000000000001,6358.804800000002,85.74925887785412,435.25645141596004,1118.7500042724,60.0,29216589.4128717,p_stand
380,197.58586629233335,69.12000083924165,223.0,138.5,174.66666666666666,8.0,326.0900014240833,441.4363072713333,2474.1312662758332,553.2126312255833,-162.4505348206667,2504.1312662758332,125.68754323316669,959.9244181315001,2444.1312662758332,8.612267105140333,130.5,48.33333333333334,6307.500000000001,89.2037452766848,427.5250879924166,1122.374952952167,60.0,28790607.03128158,p_stand
381,190.63300704966665,78.35074488323333,215.83333333333334,138.16666666666666,168.33333333333334,25.333333333333332,291.5561472575001,395.02185821525,2713.0671183258332,537.0470428468334,-174.83119074508332,2743.0671183258332,78.61968803405834,888.6241048178335,2683.0671183258332,7.391363412602281,112.83333333333333,47.5,5359.583333333333,82.79731226187437,458.42735481277504,1063.455295562917,60.0,29251019.886392754,p_stand
382,190.4607751028571,80.32163565498571,217.57142857142858,137.85714285714286,164.71428571428572,28.142857142857142,311.581553868,405.8989039828571,2917.165352957142,594.9758257184286,-184.54223741814286,2947.165352957142,47.62764304027856,929.9930071149284,2887.165352957142,5.417740085587603,109.71428571428572,52.85714285714286,5799.183673469389,68.03991565471313,547.34818267815,1114.5352445330714,60.0,36602330.43755545,t_stand_sit
383,188.8898500142105,75.49178033126316,217.0,137.52631578947367,161.47368421052633,24.0,295.12726472552623,454.66701949284214,2913.3613281247367,588.3191528319473,-180.89416664526314,2943.3613281247367,14.753049248147368,970.594588430421,2883.3613281247367,9.770607698226804,113.52631578947367,55.52631578947367,6303.698060941826,112.61594818176366,573.5661035838,1151.4887550756841,60.0,39627295.11415924,t_stand_sit
384,190.21199417125,74.83029937744168,217.0,137.0,167.66666666666666,24.0,307.648768107,459.96280670174997,2903.8961792000005,586.4272816975833,-174.89931106558333,2933.8961792000005,77.26322873433332,967.4684295654165,2873.8961792000005,12.089557778984208,113.0,49.33333333333334,5574.666666666668,135.86540451571796,509.16405296325,1142.3677406309998,60.0,34899155.327649035,t_stand_sit
385,189.62406334523078,75.11139855018462,217.15384615384616,137.46153846153845,164.46153846153845,25.846153846153847,301.5999192458462,457.0070401705385,2903.3069974469227,587.8939772385386,-179.6125523493846,2933.3069974469227,44.94645353465384,948.6666400615385,2873.3069974469227,12.838155157665582,111.61538461538461,52.69230769230771,5881.272189349114,143.24854780745204,542.9475237038847,1128.279192410923,60.0,36755783.61396778,p_sit
386,187.26704647668421,81.3424638446842,214.26315789473685,137.94736842105263,155.78947368421052,27.68421052631579,280.8247833252106,398.4994635332106,2940.807244551053,565.0321012798421,-186.97857585699998,2970.807244551053,-43.099562092821046,942.1264134457367,2910.807244551053,0.5031878156781104,110.26315789473684,58.47368421052633,6447.493074792244,17.977051780376428,608.1316633726632,1129.1049893027366,60.0,41198669.716022775,p_sit
387,179.23524414068,89.87764282227599,209.4,137.88,144.8,46.56,206.01116943356,322.5133520508,3055.0348730476,534.36582275392,-193.44024902335997,3085.0348730476,-161.37823455807998,778.50965332036,3025.0348730476,1.3561886110267523,91.32,64.6,5899.271999999999,25.96002097001451,695.744057312,971.9499023437199,60.0,40573702.11363731,p_sit
388,180.50737415663636,95.37261685457274,209.0,137.0,141.27272727272728,65.63636363636364,219.78238331181817,263.9518044211818,3056.346391158181,530.3165893556364,-183.98737543281817,3086.346391158181,-198.7286404696364,576.9623246626363,3026.346391158181,1.2146146997511593,71.36363636363636,67.72727272727272,4833.264462809917,22.400418520407015,729.0452298252728,760.9497000954545,60.0,33286004.939493787,t_sit_lie
389,180.9338080667727,95.82868263938184,209.0,137.0,140.0,69.63636363636364,223.9750387017727,258.617136175,3051.1346990418183,529.421081543,-183.67668914804548,3081.1346990418183,-211.88225277986365,533.5539495295453,3021.1346990418183,1.2311453309132787,67.36363636363636,69.0,4648.090909090909,22.15095366538003,741.3033343228636,717.2306386775908,60.0,31901127.835812908,t_sit_lie
390,180.9912624360417,95.81690788268332,209.0,137.0,140.75,70.0,224.55127588904168,258.69680086770836,3050.5898335770835,529.3274637857916,-183.64420700070832,3080.5898335770835,-203.90368143716668,529.6101125081251,3020.5898335770835,1.9941911699108203,67.0,68.25,4572.75,30.20265117362095,733.2311452229583,713.2543195088334,60.0,31378816.891721025,p_lie
391,180.70661793591304,95.57299406632173,209.0,137.0,140.0,70.0,221.6716235617826,261.50110128652176,3052.8658712639135,529.7185509723478,-183.77989064082612,3082.8658712639135,-212.0036667533913,530.0091738493913,3022.8658712639135,2.093912748122115,67.0,69.0,4623.0,31.329516174730998,741.722217725739,713.7890644902175,60.0,31765992.47412388,p_lie
392,180.5012430826667,94.16471633910332,209.0,137.0,143.0,61.93333333333333,219.6885019939,276.86371968590004,3055.9720784503343,530.2522725422334,-183.971870931,3085.9720784503343,-180.39440790810005,616.1803324381333,3025.9720784503343,2.000382133138153,75.06666666666666,66.0,4954.4,31.070117547767154,710.6466804503334,800.1522033691333,60.0,34117530.43075769,p_lie
393,180.00732231129166,89.9792868296333,209.16666666666666,135.0,144.66666666666666,57.0,215.57052294412497,323.52617136637497,3072.9704691562492,534.9850400289167,-163.23406855266666,3102.9704691562492,-163.66974449145835,672.2272389729166,3042.9704691562492,5.300561646525708,78.0,64.5,5031.0,66.91836397020768,698.6547845203751,835.4613075255832,60.0,35021942.38706382,p_lie
394,181.3716165641579,91.01708100972633,211.6315789473684,137.31578947368422,141.78947368421052,60.8421052631579,231.13110994031578,313.4905106394737,3084.208316200001,563.8415270353685,-189.06316897736843,3114.208316200001,-195.03571440047367,633.6094456723157,3054.208316200001,5.538125056521878,76.47368421052633,69.84210526315789,5341.083102493076,69.60517604884103,758.8772414358422,822.6726146496842,60.0,37458451.46460984,t_turn
395,181.4709768855294,91.21284125834119,211.0,135.8235294117647,141.1764705882353,61.411764705882355,232.31273247223533,311.47334558817647,3085.5076401647057,557.1774399700588,-172.87245627005882,3115.5076401647057,-201.68599925317648,627.7560855641177,3055.5076401647057,3.381004140660515,74.41176470588235,69.8235294117647,5195.69204152249,46.119418156428765,758.8634392232352,800.6285418341765,60.0,36454063.72779402,p_lie
396,181.8514474232916,91.12112140656667,211.0,136.75,142.5,60.0,236.82464790349994,312.9898885090417,3090.68446858625,558.1032765707083,-183.29829470320837,3120.68446858625,-187.82821591691666,643.96800994875,3060.68446858625,3.9742375053592767,76.75,68.5,5257.375,52.72742942184948,745.931492487625,827.2663046519584,60.0,37025039.35882546,p_lie
397,182.0353766546667,91.17232259116668,211.0,136.33333333333334,142.22222222222223,62.0,238.92245652922222,312.5705227323333,3092.025309246667,558.3430650497779,-178.813768175,3122.025309246667,-190.8912353516667,622.7751397026667,3062.025309246667,4.294358130466762,74.33333333333334,68.77777777777777,5112.481481481482,55.934634456516164,749.2343004014447,801.5889078776668,60.0,36034674.276196904,p_lie
398,183.16124572754998,91.72091369629001,211.0,136.6,148.0,61.4,250.10057983399997,305.4597564698,3080.038598633,556.19936218265,-181.02520599365,3110.038598633,-128.61320400234504,626.7348999023999,3050.038598633,6.3829972334597045,75.19999999999999,63.0,4737.599999999999,78.01968083143339,684.812566184995,807.7601058960499,60.0,33189856.25883224,p_lie
399,185.6748352051538,94.67861468976156,209.76923076923077,135.0,153.23076923076923,66.46153846153847,273.6599438007692,269.90602111815383,3039.229229265385,535.693472055154,-161.45700073253846,3069.229229265385,-71.34770320007692,564.9776799128462,3009.229229265385,3.9739264262769396,68.53846153846153,56.53846153846155,3875.0591715976334,50.63437377742872,607.0411752552309,726.4346806453846,60.0,26458545.73710795,p_lie
400,179.7761519582631,95.30177628365789,206.1578947368421,136.05263157894737,142.31578947368422,67.36842105263158,210.66884974436843,263.13743992847367,3038.025352075789,496.57034462373684,-172.6744513261053,3068.025352075789,-186.6058638722105,555.138286389842,3008.025352075789,1.8166361377828153,68.6842105263158,63.84210526315789,4384.94459833795,28.128815474903774,683.1762084959473,727.8127377159474,60.0,29833460.798870176,p_lie
401,180.88950876096158,96.04436786358464,203.0,133.0,142.23076923076923,69.76923076923077,222.24629152738464,254.8688794650384,3033.981126051539,462.0074322040385,-139.67670558034618,3063.981126051539,-187.17728482753847,529.1320777306923,3003.981126051539,3.677729577350007,63.230769230769226,60.769230769230774,3842.4852071005917,31.051248760140425,649.184717031577,668.8087833110385,60.0,26050826.444520585,t_turn
402,180.9740509034,96.22035980223333,203.0,133.0,141.86666666666667,70.0,223.0430338541333,252.87853495280004,3032.578352864001,461.79591267893346,-139.61275634753332,3062.578352864001,-190.92730611166664,526.4520833333333,3002.578352864001,4.2133583999104545,63.0,61.133333333333326,3851.3999999999996,36.72272011121163,652.7232187906001,666.0648396808667,60.0,26085359.16478442,t_turn
403,182.876719157,97.13722229004999,203.0,133.0,154.0,70.0,242.38355509433333,242.23603820816666,3021.447062175,460.11746724449995,-139.10532124833333,3051.447062175,-62.94008763631666,524.5003967284999,2991.447062175,1.4958749771637585,63.0,49.0,3087.0,23.25878634971309,523.0575548808166,663.6057179768333,60.0,20826239.054993473,p_lie
404,182.85620574953333,97.05726292928333,203.0,133.0,154.0,70.0,242.11068573006662,243.02743682870005,3020.7552815759996,460.0131581623333,-139.0737848918333,3050.7552815759996,-62.92553380331001,524.3791097005001,2990.7552815759996,1.6453316245315932,63.0,49.0,3087.0,24.828760946826492,522.9386919656433,663.4528945923333,60.0,20816711.33273608,p_lie
405,182.88092619793102,97.03019766971379,203.0,133.0,154.0,70.0,242.3737529885862,243.31555491475865,3020.770474138621,460.0154450515172,-139.07447762313794,3050.770474138621,-62.925852808455154,524.3817706931379,2990.770474138621,1.6573334002257525,63.0,49.0,3087.0,24.95008056516508,522.9412978599723,663.4562483162758,60.0,20816920.294069283,p_lie
406,184.29012722444446,94.08507707382222,217.22222222222223,135.66666666666666,149.55555555555554,56.44444444444444,257.6483272976667,274.9360571966667,3025.08900282,613.0622626411111,-167.85077921544442,3055.08900282,-109.77157338465557,667.6399943033333,2995.08900282,1.8246851053281716,79.22222222222221,67.66666666666669,5360.703703703704,29.954411088997745,722.8338360257667,835.4907735187777,60.0,36235260.04720279,p_lie
407,184.44337790346432,87.5556681496786,223.64285714285714,136.85714285714286,147.42857142857142,37.07142857142857,260.5190429687143,345.8061392647857,3040.024012973928,685.153087071,-181.4102832248214,3070.024012973928,-132.89344188143212,875.1126491001072,3010.024012973928,0.38603235384780277,99.78571428571429,76.21428571428572,7605.096938775511,17.440886228264617,818.046528952432,1056.5229323249287,60.0,51857095.05282319,p_lie
408,191.93276977545457,84.69348838112727,223.0,133.72727272727272,164.9090909090909,28.181818181818183,324.22334428263633,358.62782148890915,2896.2593883163636,646.4691661488182,-140.97363281254545,2926.2593883163636,49.13640559803637,922.8728693182728,2866.2593883163636,4.593362987886536,105.54545454545453,58.09090909090909,6131.231404958678,33.1787418235657,597.3327605507818,1063.8465021308182,60.0,38128222.07520569,p_lie
409,192.09166648154545,85.72900251909091,223.0,133.0,169.45454545454547,28.545454545454547,327.2159839977272,349.450847279,2907.7470925072726,649.007035688909,-133.9221149790909,2937.7470925072726,95.4385819869091,922.9251598011818,2877.7470925072726,5.02224407776545,104.45454545454545,53.54545454545453,5593.066115702478,37.805835571821035,553.5684537019999,1056.8472747802728,60.0,35102238.70195729,t_lie_sit
410,192.00463612883334,85.62623596191668,223.0,133.0,169.66666666666666,28.0,327.08036295566666,351.2921040851666,2914.3854573583335,650.47358195,-134.2247390748333,2944.3854573583335,97.77490107215,930.541188558,2884.3854573583335,5.19167463877065,105.0,53.33333333333334,5600.000000000001,39.57541467820238,552.69868087785,1064.7659276328334,60.0,35309683.41878085,t_lie_sit
411,193.159187317,86.59329859416668,223.0,133.0,169.33333333333334,32.333333333333336,336.88827514633334,339.42097473133333,2897.3382161450004,646.7074991863334,-133.447611491,2927.3382161450004,93.87306849163333,881.5124308266668,2867.3382161450004,4.087605199038002,100.66666666666666,53.66666666666666,5402.444444444443,28.706613393610724,552.8344306947,1014.9600423176668,60.0,33666291.43035336,p_sit
412,190.64585613375866,78.23829611416552,218.79310344827587,133.41379310344828,165.31034482758622,23.379310344827587,293.53556665879313,396.3789399245173,2725.9693729796554,569.3496946137586,-129.62151284048275,2755.9693729796554,50.444775285393106,909.829724542345,2695.9693729796554,1.5135321557971508,110.0344827586207,53.48275862068965,5884.947681331748,25.804374499420646,518.9049193283655,1039.451237382828,60.0,32362581.628794357,p_sit
413,188.8759918215,64.15947151182499,213.5,134.0,164.5,8.0,264.7993927,512.0791854857499,2614.9805297875,496.2365722655,-129.84772491425,2644.9805297875,40.771543025975,1015.2425231924999,2584.9805297875,12.832786718104316,126.0,49.0,6174.0,131.4331181024528,455.465029239525,1145.0902481067499,60.0,31292913.800150145,p_sit
414,188.61678725015378,64.7928862938423,212.92307692307693,133.15384615384616,165.15384615384616,8.0,261.60166696411534,504.6781698374232,2606.9150202826922,489.36763704734614,-121.63066013038458,2636.9150202826922,46.57615045400384,1012.0747868465386,2576.9150202826922,11.104852356145592,125.15384615384616,47.769230769230774,5978.502958579883,115.21896638812916,442.7914865933423,1133.7054469769232,60.0,30119707.21355289,t_sit_stand
415,188.72689819334778,65.34614529817392,213.0,133.17391304347825,166.0,8.0,262.81163223926086,500.00651882013045,2608.9179262913044,490.45164423417395,-121.90992836330436,2638.9179262913044,54.26216291345218,1012.8614183513048,2578.9179262913044,10.354763916718376,125.17391304347825,47.0,5883.173913043478,108.49959290899835,436.18948132072177,1134.771346714609,60.0,29698519.508463737,p_stand
416,188.98318290725,65.0768232345375,213.0,133.75,166.5,8.0,266.23146820075,504.5082206725,2619.501586915,492.418647766,-127.74381637575001,2649.501586915,59.0192909240875,1017.0181198112499,2589.501586915,11.406326460084827,125.75,46.5,5847.375,118.53574734309495,433.3993568419125,1144.761936187,60.0,29768345.212832898,p_stand
417,189.16387557968753,63.68981194498124,216.75,133.5,165.5,8.0,268.2625083923125,517.9605941772501,2623.1317596437502,527.9693470000625,-125.6010808944375,2653.1317596437502,50.01650977135001,1018.4438667299999,2593.1317596437502,14.554058284784212,125.5,51.25,6431.875,147.81359375483726,477.9528372287125,1144.0449476244373,60.0,32807971.718056414,p_stand
418,188.344772339,62.456102371220005,219.0,134.2,162.6,8.0,260.1296005248,528.0869689942999,2617.063110352,547.6596984863002,-131.8187309265,2647.063110352,23.600195121760002,1016.060430908,2587.063110352,17.78373584127646,126.19999999999999,56.400000000000006,7117.68,177.34449450306897,524.0595033645402,1147.8791618344999,60.0,36093419.00840956,p_stand
419,187.45044326785003,61.558716392514995,217.4,133.0,161.0,8.0,251.1975219727,534.8039947508499,2609.632666015,531.2991653442501,-120.33141365054999,2639.632666015,9.031840324409998,1013.142120361,2579.632666015,17.7309488778034,125.0,56.400000000000006,7050.000000000001,176.14968172359124,522.2673250198401,1133.47353401155,60.0,35518571.435339816,p_stand
420,196.89493560795,70.09398536682501,227.3,143.1,165.0,8.0,325.16905136105004,443.21683959949996,2529.9586303714996,603.0308807372,-207.3903022767,2559.9586303714996,40.87647161485001,981.8504211424499,2499.9586303714996,9.277906098288781,135.1,62.30000000000001,8416.730000000001,98.30007330932983,562.15440912235,1189.2407234191498,60.0,40112214.97067569,p_stand
421,269.1875439811764,83.37298449347645,300.7647058823529,166.2941176470588,236.23529411764707,8.0,842.8468484318236,283.5046961167059,2210.247113397059,1103.9800163705881,-363.442223044,2240.247113397059,579.5432541791176,856.2847972196469,2180.247113397059,6.468706917205765,158.2941176470588,64.52941176470586,10214.62629757785,67.19094837689318,524.4367621914705,1219.7270202636469,60.0,38380181.35587102,p_stand
422,296.0141364202222,101.30482398140002,307.0,166.33333333333334,277.1111111111111,28.0,1086.3387993733331,147.92465718585558,2276.853922526667,1189.1371392144447,-374.6845397948889,2306.853922526667,923.3055962458889,723.4458753796666,2246.853922526667,9.752898130162734,138.33333333333334,29.888888888888914,4134.629629629633,65.45166272446761,265.8315429685558,1098.1304151745555,60.0,17515062.158793177,p_stand
722,280.2385951451428,72.91519001551428,307.0,169.42857142857142,240.28571428571428,8.0,894.2190333774998,348.5623888287857,2120.1813267307143,1108.3755580357142,-372.7311837332143,2150.1813267307143,589.561606271,820.9117431640715,2090.1813267307143,23.930144339766628,161.42857142857142,66.71428571428572,10769.591836734695,190.1356465330291,518.8139517647143,1193.6429268972859,60.0,37156716.233974844,a_walk
723,266.8938742245882,60.63002597583529,301.70588235294116,168.1764705882353,232.8235294117647,8.235294117647058,800.6027652515882,444.6640265969412,2137.7142405794116,1076.3704690364705,-366.26630536252947,2167.7142405794116,538.0802504595881,825.985764447353,2107.7142405794116,50.54234818621595,159.94117647058823,68.88235294117646,11017.124567474048,393.1395533100798,538.2902185768824,1192.2520698098824,60.0,38506657.63540212,a_walk
724,261.8514146072308,73.28105926514615,295.3076923076923,170.53846153846155,234.76923076923077,24.615384615384617,836.3361253005386,383.83303598253855,2342.06653771,1125.501314603846,-420.3932495117693,2372.06653771,606.239084096923,773.3822678787692,2312.06653771,47.15724447636563,145.92307692307693,60.53846153846155,8833.958579881659,401.7347919922519,519.262230506923,1193.7755173905384,60.0,37192952.27308602,a_walk
725,259.5313929506842,62.511636232073684,289.94736842105266,167.0,228.52631578947367,8.31578947368421,766.2668071545789,441.5875806306316,2194.805214329474,1014.6404226201577,-366.6775496633684,2224.805214329474,521.1823858963684,847.6854922646844,2164.805214329474,46.38731131042035,158.68421052631578,61.42105263157899,9746.551246537401,370.8277566818773,493.4580367237893,1214.3630419280528,60.0,35954232.152384736,a_walk
726,229.8883307961765,56.751756555888235,257.47058823529414,160.1764705882353,198.8235294117647,8.0,554.6483890309413,506.9714911964118,2283.128561581176,785.6514641257058,-323.03592996035286,2313.128561581176,302.42376978259995,884.9087273092941,2253.128561581176,49.231569574961114,152.1764705882353,58.64705882352945,8924.702422145336,406.71464225897535,483.2276943431059,1207.944657269647,60.0,35022738.697589085,t_straighten
727,188.8821411132727,52.74303297563636,215.27272727272728,139.0,154.8181818181818,8.0,257.3461442427272,600.5421003862273,2546.5622669572726,498.93697287822727,-171.45279416172727,2576.5622669572726,-46.22271295027273,988.3714627352728,2516.5622669572726,33.969547440751775,131.0,60.45454545454547,7919.545454545456,316.04794832040056,545.1596858285,1159.824256897,60.0,37937365.65037452,t_straighten
728,188.97795104985715,74.26800210134284,215.0,135.0,166.85714285714286,28.285714285714285,283.39509800499997,446.4840567452857,2785.962716238572,543.3614327565714,-148.11963980542856,2815.962716238572,66.88315282542858,886.2047642298572,2755.962716238572,15.045628517822998,106.71428571428572,48.14285714285714,5137.530612244898,158.59136821715902,476.4782799311428,1034.3244040352859,60.0,29569986.775532246,a_walk
729,195.13565063475002,78.809421062475,219.0,135.0,173.625,29.875,358.1444416045624,419.8655776976875,2906.8076019293744,607.6058921814999,-154.47608184831253,2936.8076019293744,137.457006454375,909.1823348999374,2876.8076019293744,7.594661815161679,105.125,45.375,4770.046875,89.27793939453579,470.14888572712493,1063.65841674825,60.0,30004669.165708058,t_stand_sit
